t,true_lat,true_lon,ins_lat,ins_lon,ekf_lat,ekf_lon,nn_lat,nn_lon
2793.4,0.7910963998604926,-1.3404027513486296,0.7911447403386362,-1.3404119914851405,0.7910980307125097,-1.3403986661463652,0.7910977969714631,-1.340399363970875
2793.5,0.7910961537690683,-1.3404041004881415,0.7911445403386362,-1.3404133914851404,0.791097829118548,-1.340400069800956,0.7910975945303436,-1.3404007654963297
2793.6000000000004,0.7910959111683021,-1.3404054496276534,0.7911442403386362,-1.3404146914851405,0.7910975274751285,-1.340401374641955,0.7910972920742957,-1.3404020673849482
2793.7000000000003,0.7910956720581946,-1.3404068005124943,0.7911440403386362,-1.3404160914851404,0.7910973257744187,-1.340402780758977,0.7910970896109774,-1.3404034696539313
2793.8,0.7910954346934164,-1.3404081513973356,0.7911438403386362,-1.3404173914851405,0.7910971240124516,-1.3404040880260362,0.7910968871398257,-1.3404047721821373
2793.9,0.7910952043099551,-1.3404095022821765,0.7911435403386362,-1.3404187914851404,0.7910968221861021,-1.3404054967484136,0.7910965846506385,-1.340406175292989
2794.0,0.7910949756718232,-1.340410856657676,0.7911433403386362,-1.3404200914851403,0.7910966203369078,-1.3404068068944373,0.791096382164694,-1.3404074790128746
2794.1000000000004,0.7910947487790203,-1.3404122110331758,0.7911431403386362,-1.3404214914851404,0.7910964184949013,-1.3404082178196084,0.7910961796893672,-1.3404088828882967
2794.2000000000003,0.7910945271222054,-1.3404135654086753,0.7911429403386362,-1.3404227914851403,0.7910962166935787,-1.340409528776004,0.7910959772335129,-1.3404101864136324
2794.3,0.7910943089560488,-1.3404149215295038,0.7911427403386362,-1.3404241914851405,0.7910960149550247,-1.3404109395918928,0.7910957748067056,-1.3404115895744548
2794.4,0.7910940942805509,-1.3404162776503328,0.7911424403386362,-1.3404254914851403,0.7910957132846684,-1.3404122500867082,0.7910954724133344,-1.340412892249309
2794.5,0.7910938848410406,-1.3404176355164907,0.7911422403386362,-1.3404268914851405,0.7910955117024816,-1.3404136606229857,0.7910952700761104,-1.3404142946711592
2794.6000000000004,0.7910936771468596,-1.340418995127978,0.7911420403386362,-1.3404282914851404,0.7910953102209317,-1.340415071522148,0.7910950678097914,-1.340415696922928
2794.7000000000003,0.7910934764339956,-1.3404203547394655,0.7911418403386362,-1.3404295914851405,0.7910951088336698,-1.3404163826555282,0.791094865609183,-1.3404169987858263
2794.8,0.7910932792117901,-1.3404217160962821,0.7911416403386362,-1.3404309914851404,0.7910949075434229,-1.3404177940763518,0.7910946634757885,-1.340418400263939
2794.9,0.7910930854802433,-1.3404230791984277,0.7911414403386362,-1.3404323914851404,0.7910947063658103,-1.3404192060144826,0.7910944614190729,-1.3404198014662299
