nlat,nlon,latlo,lathi,lonlo,lonhi
60.0,60.0,44.597641308,44.93174149199999,-76.21558368000001,-75.79728361999999
-383.48,-352.69,-351.22,-399.13,-445.04,-472.31,-499.16,-503.12,-486.1,-399.94,-111.01,25.37,45.61,76.13,-63.2,16.63,-14.02,-43.24,-43.66,-66.48,-109.16,-122.98,-135.4,-132.7,-167.08,-255.26,-360.14,-451.28,-522.18,-571.65,-593.97,-606.72,-602.44,-591.99,-558.2,-514.52,-481.08,-442.79,-424.51,-429.93,-408.8,-382.97,-386.02,-394.1,-354.37,-361.77,-323.37,-366.52,-454.7,-474.38,-471.53,-398.82,-304.94,-166.76,-167.99,-340.86,-412.23,-491.17,-510.04,-480.09
-355.68,-341.79,-336.95,-376.41,-435.03,-470.72,-488.32,-500.38,-414.08,-344.59,-88.66,-84.3,-71.32,2.11,11.83,-44.85,27.94,110.29,174.89,126.16,9.63,-17.08,-0.47,63.17,22.51,-111.14,-234.0,-332.07,-400.95,-458.09,-506.49,-533.73,-527.0,-498.71,-485.64,-451.69,-414.16,-365.24,-344.65,-377.63,-394.82,-395.19,-399.49,-407.95,-395.29,-376.2,-372.8,-439.1,-497.9,-443.0,-396.2,-341.3,-291.2,-290.95,-292.38,-271.62,-277.23,-403.98,-483.52,-481.99
-353.94,-353.57,-352.36,-358.29,-389.78,-468.96,-477.61,-393.94,23.87,266.77,252.12,134.77,4.21,-17.06,43.52,27.85,-69.34,-7.26,174.09,265.31,150.72,147.21,254.21,325.25,277.23,122.81,-62.1,-169.77,-238.04,-298.62,-369.26,-431.91,-453.3,-427.66,-390.11,-366.56,-342.89,-302.2,-305.92,-341.9,-356.82,-373.09,-388.39,-400.04,-355.39,-304.64,-385.48,-524.32,-535.03,-342.35,-167.77,-143.75,-202.06,-143.8,-222.24,-185.1,-175.61,-361.55,-465.19,-500.27
-333.93,-365.59,-377.79,-333.34,-445.6,-480.34,-492.34,-144.28,480.35,777.29,744.65,708.98,301.15,26.67,35.39,77.91,6.99,-100.22,-20.18,109.33,116.66,150.2,520.77,746.39,666.13,545.19,319.03,146.09,39.95,-28.71,-119.55,-247.77,-353.52,-385.64,-343.04,-304.7,-284.22,-274.9,-269.65,-296.59,-321.56,-356.05,-366.69,-413.6,-413.56,-301.53,-327.28,-486.32,-580.68,-387.24,-74.1,17.57,-108.93,119.03,-104.83,-131.02,-111.38,-315.9,-449.94,-485.36
-240.6,-295.21,-355.41,-304.92,-465.76,-539.81,-466.27,-23.19,518.24,1371.25,1833.58,1013.33,718.36,114.59,10.13,91.75,21.07,-69.87,-89.15,-35.41,-46.64,-61.99,199.27,566.93,702.8,799.3,811.08,526.53,308.19,289.32,223.28,20.0,-217.4,-370.89,-373.3,-297.9,-192.66,-148.16,-157.03,-194.25,-254.39,-315.99,-326.05,-371.25,-452.4,-407.76,-332.35,-424.06,-607.26,-537.58,-352.86,-85.49,-60.37,-7.82,-143.48,-116.55,-35.86,-260.73,-428.55,-495.41
307.04,185.88,-167.08,-338.04,-475.4,-560.08,-529.55,-71.58,345.48,369.47,387.32,310.02,257.58,238.16,-60.27,37.33,88.12,-19.23,-136.17,-104.53,-60.14,-157.04,14.26,219.42,505.54,728.45,681.68,373.95,190.38,223.11,320.12,348.51,313.3,-54.17,-279.81,-229.32,-19.16,130.25,111.4,-0.86,-137.43,-248.94,-299.08,-316.17,-391.27,-486.08,-435.76,-417.01,-618.87,-625.46,-541.69,-407.24,-196.99,-207.32,-310.04,-122.96,44.71,-184.41,-394.81,-484.49
84.38,71.83,-61.5,-336.17,-473.05,-529.87,-557.06,-211.45,97.15,164.88,210.53,21.24,-274.72,-230.25,-8.56,104.31,156.4,140.24,24.78,-88.6,-34.6,-55.39,111.03,391.71,785.41,799.27,756.71,167.75,19.97,83.12,309.88,777.24,967.95,239.25,-122.65,-11.76,244.6,529.83,719.88,411.21,26.67,-176.68,-296.15,-351.72,-378.45,-454.32,-532.42,-489.26,-623.08,-707.58,-670.83,-588.17,-492.06,-400.47,-328.39,-107.27,30.14,-50.65,-329.76,-461.22
-343.03,-373.06,-411.81,-401.4,-420.33,-427.48,-499.22,-190.76,323.8,684.6,926.38,350.64,-290.62,-407.81,-87.29,283.42,519.29,346.56,288.74,87.9,-55.04,-60.0,176.74,549.92,1010.5,1013.23,791.87,55.39,-119.41,-119.84,163.93,593.25,865.05,119.83,-295.31,-220.8,-111.07,275.95,1146.68,1133.43,302.71,-78.57,-248.53,-335.51,-367.64,-418.57,-497.93,-532.72,-600.44,-700.95,-752.68,-729.26,-647.8,-539.49,-477.09,-347.02,-181.75,-70.06,-262.6,-439.35
-432.39,-426.66,-402.03,-243.92,-284.19,-290.76,-239.82,112.46,379.47,736.78,1509.06,1274.62,150.93,-279.06,-191.71,259.94,479.22,409.46,372.16,435.05,203.91,47.0,150.06,464.89,916.06,839.57,606.66,28.87,-230.59,-304.85,-71.55,165.54,596.14,237.78,-256.83,-275.68,-242.37,-120.9,588.81,1020.73,683.59,150.88,-116.0,-279.93,-343.34,-371.41,-444.98,-515.89,-572.23,-631.49,-707.62,-735.77,-696.67,-650.54,-602.7,-511.73,-366.47,-198.92,-209.74,-409.13
-220.73,-409.33,-298.93,-78.1,-130.53,20.51,367.1,214.54,378.41,508.33,1069.5,1240.95,540.33,124.46,-62.32,-8.02,290.29,191.29,22.85,451.0,398.45,266.19,138.56,357.18,703.78,623.96,484.61,3.82,-283.32,-403.64,-231.81,-57.43,311.59,319.81,-114.81,-275.05,-187.73,-74.33,221.11,660.82,884.55,652.73,130.48,-149.76,-307.38,-367.73,-423.64,-503.61,-555.43,-598.3,-637.95,-674.74,-670.22,-653.72,-638.31,-582.42,-431.8,-236.01,-253.91,-398.99
107.44,-77.87,-255.75,-120.08,36.1,719.36,1383.22,1562.03,1970.41,1315.41,614.42,924.72,897.02,404.49,170.67,28.24,-12.41,-69.78,-144.7,-131.02,40.23,198.63,172.02,178.19,479.59,499.43,343.72,-57.05,-301.36,-420.39,-322.86,-143.92,14.49,240.61,-19.6,-261.29,-365.32,-432.48,-172.93,449.5,777.09,958.79,382.42,-34.45,-257.72,-323.44,-403.73,-477.53,-530.31,-562.14,-582.09,-602.85,-619.83,-621.28,-631.69,-622.62,-518.92,-223.56,-281.25,-416.1
-163.4,-206.6,-113.52,-159.39,-201.76,61.93,1123.65,918.94,1020.43,1525.45,478.09,522.29,559.59,447.73,67.58,145.15,-144.69,-248.33,-15.9,-30.32,-222.23,-219.03,-94.52,-71.01,93.35,453.91,316.03,-35.86,-273.52,-381.09,-400.15,-154.93,-109.12,92.13,103.44,-124.83,-244.34,-347.47,-342.58,121.07,556.79,836.87,640.67,83.23,-188.55,-259.18,-334.15,-391.87,-475.62,-519.3,-539.54,-545.31,-560.9,-579.19,-599.07,-638.38,-571.09,-356.26,-325.69,-428.02
-427.75,-453.05,-426.15,-198.51,-472.62,-671.87,-12.02,53.18,-401.99,-145.55,5.19,1.89,131.48,136.05,249.53,325.85,-89.68,-286.7,-288.24,-269.51,-317.66,-334.0,-349.53,-321.33,-138.55,372.32,458.49,26.09,-197.74,-290.55,-384.11,-336.37,-77.44,-96.01,-53.29,-30.19,-129.65,-129.52,-0.82,-59.6,306.69,519.64,694.99,362.36,74.82,-176.86,-280.92,-300.68,-377.44,-472.57,-498.8,-513.08,-526.77,-544.76,-577.82,-636.52,-581.18,-500.4,-406.78,-379.51
-309.78,-377.5,-483.95,-408.29,-727.77,-735.84,-286.42,264.87,-59.27,-212.42,-223.52,-239.57,-77.74,-30.59,33.12,111.71,-186.99,-294.77,-350.84,-365.87,-383.37,-366.51,-328.13,-417.43,-351.12,36.53,636.3,130.0,-142.36,-210.1,-307.24,-352.66,-333.52,-141.77,-55.64,-9.55,-93.97,-180.08,-184.33,105.82,199.71,363.35,552.27,639.11,328.42,-53.98,-259.99,-314.8,-312.44,-405.07,-469.4,-499.3,-517.06,-527.33,-558.22,-603.5,-582.08,-533.09,-492.89,-433.05
